filepath,species,image_name,height,width,R_mean,G_mean,B_mean,luminosity,sharpness_score,image_size,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\270.png,Shepherd's Purse,270.png,410,410,71.779500297442,66.86087447947651,39.27788816180845,59.306087646242325,53.04064572990004,168100,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\39.png,Shepherd's Purse,39.png,152,152,82.83678150969529,75.21844702216066,48.34059037396122,68.79860630193906,6.440724953191751,23104,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\50.png,Shepherd's Purse,50.png,173,173,79.08436633365632,74.58571953623576,51.724381035116444,68.46482230166951,10.707266964157833,29929,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\67.png,Shepherd's Purse,67.png,349,349,78.39550578402476,68.12941601464684,42.06626382377813,62.86372854081657,41.15185465670563,121801,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\207.png,Shepherd's Purse,207.png,114,114,89.11380424746076,77.81178824253617,46.20544783010157,71.0436801066995,4.842550450122095,12996,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\274.png,Shepherd's Purse,274.png,596,596,85.45746813206613,84.53096988874375,68.309974775911,79.43280426557364,125.84661753688906,355216,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\58.png,Shepherd's Purse,58.png,283,283,78.58171534168238,69.64927767858258,42.25484148884366,63.49527816970288,23.492090137589198,80089,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\227.png,Shepherd's Purse,227.png,261,261,67.40442741592167,61.26240072811615,37.48178975646277,55.3828726335002,18.9173395646561,68121,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\115.png,Shepherd's Purse,115.png,153,153,82.14135588876073,69.55576914861805,39.42731428083216,63.70814643940364,6.744142021428453,23409,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\78.png,Shepherd's Purse,78.png,501,501,84.84811614296358,73.01619913864884,47.129640917765265,68.3313187331259,89.39231114278896,251001,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\1.png,Shepherd's Purse,1.png,115,115,71.67221172022684,66.40431001890359,53.964461247637054,64.01366099558916,5.547935527696173,13225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\189.png,Shepherd's Purse,189.png,925,925,82.45758831263696,80.45445493060629,60.51787874360847,74.47664066228391,234.56778461124603,855625,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\192.png,Shepherd's Purse,192.png,92,92,80.75921550094517,70.05966446124764,46.8351843100189,65.88468809073724,2.571148275379726,8464,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\114.png,Shepherd's Purse,114.png,107,107,79.71901476111451,68.3225609223513,46.12437767490611,64.72198445279064,4.262723292051163,11449,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\219.png,Shepherd's Purse,219.png,282,282,81.61573864493738,72.76908857703334,42.587017755646094,65.65728165920561,27.96177831609949,79524,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\81.png,Shepherd's Purse,81.png,544,544,81.33295712586505,69.96859794009515,40.19691081855537,63.83282196150518,92.4809578169822,295936,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\163.png,Shepherd's Purse,163.png,308,308,84.22670349131388,77.53312109967955,47.647611317254174,69.80247863608254,30.8692805280614,94864,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\148.png,Shepherd's Purse,148.png,289,289,83.25366075597753,73.19168831790807,45.574334598484214,67.3398945574566,24.118884225339578,83521,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\263.png,Shepherd's Purse,263.png,254,254,88.30324260648521,77.01156302312604,47.44362638725278,70.91947733895468,18.874930671098724,64516,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\77.png,Shepherd's Purse,77.png,525,525,76.73366349206349,71.78534603174603,45.45731700680272,64.65877551020408,90.07313495717496,275625,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\46.png,Shepherd's Purse,46.png,169,169,82.48884842967684,72.57256398585484,43.370225132173246,66.1438791825683,8.41231364232609,28561,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\269.png,Shepherd's Purse,269.png,476,476,76.36415154297013,66.94116322999788,38.192438740201965,60.49925117105666,64.11583490396842,226576,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\208.png,Shepherd's Purse,208.png,140,140,82.65382653061225,72.16260204081632,43.35214285714286,66.05619047619048,7.33689962142347,19600,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\161.png,Shepherd's Purse,161.png,367,367,85.37211650543102,73.92495303996614,46.01663090527066,68.4379001502226,41.8759754480144,134689,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\271.png,Shepherd's Purse,271.png,768,768,81.97674221462674,69.47323269314236,41.698426988389755,64.38280063205296,181.30295649033076,589824,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\131.png,Shepherd's Purse,131.png,118,118,79.22507900028728,70.9243751795461,42.40002872737719,64.18316096907019,3.7628919426099388,13924,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\157.png,Shepherd's Purse,157.png,312,312,79.30634656476002,70.02029914529915,41.691629684418146,63.67275846482577,28.541403220676845,97344,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\92.png,Shepherd's Purse,92.png,1083,1083,80.40726871852324,75.55817728702375,51.356700420926444,69.10738214215782,399.57376158984044,1172889,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\152.png,Shepherd's Purse,152.png,281,281,75.45547802079507,67.38944542242373,41.81766948240271,61.55419764187385,24.383969348629623,78961,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\251.png,Shepherd's Purse,251.png,128,128,67.73797607421875,61.81439208984375,36.7760009765625,55.442789713541664,5.99339997316003,16384,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\165.png,Shepherd's Purse,165.png,370,370,82.93159240321403,77.21882395909422,56.173864134404674,72.10809349890431,51.290704777115565,136900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\130.png,Shepherd's Purse,130.png,168,168,89.33715986394557,77.89778202947846,51.647923752834465,72.9609552154195,9.384698686910115,28224,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\180.png,Shepherd's Purse,180.png,542,542,76.14353698887543,70.58511594341036,36.8362869514304,61.18831329457206,92.71642064256503,293764,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\266.png,Shepherd's Purse,266.png,342,342,69.62770596080846,67.6443179097842,50.45161759173763,62.57454715411009,42.997053891420926,116964,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\87.png,Shepherd's Purse,87.png,418,418,76.57040818662577,68.06137679998169,40.25139648817564,61.627727158261024,53.25326731513284,174724,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\139.png,Shepherd's Purse,139.png,217,217,81.53254475567542,74.84909426830045,53.27526598568668,69.88563500322086,19.32495140109667,47089,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\268.png,Shepherd's Purse,268.png,399,399,77.73307328471554,68.2523413797652,39.039541208912006,61.674985291130916,47.1539450715773,159201,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\140.png,Shepherd's Purse,140.png,151,151,92.75799307047936,87.5684399807026,69.16784351563528,83.16475885560574,9.736132138258089,22801,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\8.png,Shepherd's Purse,8.png,119,119,72.22279500035309,60.34044205917661,36.719864416354774,56.42770049196148,4.009530849343039,14161,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\206.png,Shepherd's Purse,206.png,142,142,85.68468557825828,74.68741321166435,46.33351517556041,68.90187132182768,6.993020906475188,20164,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\118.png,Shepherd's Purse,118.png,157,157,80.71199642987546,75.78319607286299,36.936427441275505,64.47720664800465,5.901372863333769,24649,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\229.png,Shepherd's Purse,229.png,299,299,81.21112739231104,74.21847630339705,48.59044082280959,68.00668150617257,28.79807008162086,89401,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\64.png,Shepherd's Purse,64.png,377,377,79.3385023464599,69.03776147021368,45.28289089489126,64.55305157052162,52.310453729158034,142129,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\262.png,Shepherd's Purse,262.png,137,137,78.40295167563535,67.78773509510363,45.03607011561618,63.74225229545172,5.957739650506364,18769,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\60.png,Shepherd's Purse,60.png,304,304,68.68496797091413,67.17061980609418,34.41466845567867,56.75675207756233,23.066404769808372,92416,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\156.png,Shepherd's Purse,156.png,383,383,77.70384282393363,69.33467403827144,37.7546305448943,61.59771580236646,42.13320117697617,146689,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\243.png,Shepherd's Purse,243.png,110,110,53.64107438016529,47.54553719008265,32.71561983471074,44.63407713498623,4.441635378576873,12100,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\144.png,Shepherd's Purse,144.png,239,239,82.94058227271931,74.07559391467237,43.59314437772448,66.8697735217054,15.492167174448612,57121,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\75.png,Shepherd's Purse,75.png,314,314,75.41825226175504,70.671974522293,49.52688750050712,65.20570476151839,35.741673161486446,98596,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\3.png,Shepherd's Purse,3.png,113,113,80.86655180515311,69.8457984180437,44.55470279583366,65.08901767301016,4.137207085623381,12769,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\154.png,Shepherd's Purse,154.png,315,315,78.73318216175359,75.41679012345679,53.70366339128244,69.28454522549761,33.22826694829044,99225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\205.png,Shepherd's Purse,205.png,115,115,79.01844990548204,70.17882797731569,40.47788279773157,63.225053560176434,3.8410074719036436,13225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\260.png,Shepherd's Purse,260.png,237,237,71.42642738877316,68.62178425822073,56.09925403692428,65.38248856130605,25.49727632116511,56169,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\247.png,Shepherd's Purse,247.png,130,130,75.27254437869823,65.09106508875739,41.710828402366865,60.69147928994082,4.482062275961045,16900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\162.png,Shepherd's Purse,162.png,404,404,93.13227257131653,86.5170755318106,58.33328840309773,79.32754550207495,59.32800530215589,163216,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\135.png,Shepherd's Purse,135.png,197,197,86.55641732587802,74.56422479321807,47.025689917287224,69.38211067879443,12.362958387030652,38809,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\193.png,Shepherd's Purse,193.png,75,75,81.98417777777777,68.62613333333333,42.47377777777778,64.36136296296296,1.5589647052334321,5625,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\200.png,Shepherd's Purse,200.png,74,74,85.35062089116143,72.39645726807889,48.54747991234478,68.76485269052837,2.093734666258184,5476,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\59.png,Shepherd's Purse,59.png,244,244,70.13558183284063,66.89853198065036,43.657921257726414,60.23067835707246,17.85102257124471,59536,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\188.png,Shepherd's Purse,188.png,1317,1317,94.51269163425079,87.7458848110308,70.68952123651404,84.31603256059854,491.72883710742315,1734489,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\179.png,Shepherd's Purse,179.png,1134,1134,80.44018768915888,69.74301142496321,41.740396249949455,63.97453178802385,437.2763544626828,1285956,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\31.png,Shepherd's Purse,31.png,154,154,77.65500084331254,66.03027491988531,36.9263788159892,60.20388485972902,6.452632110542052,23716,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\55.png,Shepherd's Purse,55.png,267,267,76.86852109021027,68.31182931448049,39.235043274558485,61.47179789308308,18.88895709814427,71289,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\230.png,Shepherd's Purse,230.png,603,603,82.43216202019202,75.49970985316645,55.80877811055282,71.24688332797044,124.24946822581929,363609,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\228.png,Shepherd's Purse,228.png,372,372,87.97512718233322,83.80616978841485,60.974946525609894,77.585414498786,44.264325249034364,138384,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\149.png,Shepherd's Purse,149.png,297,297,80.5673003888492,74.82809010418438,43.38898525093811,66.2614585813239,27.089377678984842,88209,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\249.png,Shepherd's Purse,249.png,117,117,67.30111768573308,61.08174446635985,39.92526846373,56.1027102052743,4.451532060995546,13689,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\36.png,Shepherd's Purse,36.png,168,168,85.0811366213152,76.42205215419501,45.88949121315193,69.13089332955404,8.23109558300265,28224,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\120.png,Shepherd's Purse,120.png,103,103,83.0648505985484,75.73173720426054,48.94598925440663,69.24752568573852,3.525263597044245,10609,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\222.png,Shepherd's Purse,222.png,286,286,92.73442466624284,89.21580517384713,64.62179079661597,82.19067354556864,30.978902795757186,81796,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\34.png,Shepherd's Purse,34.png,143,143,84.87285441830896,73.96439923712651,43.24123429018534,67.3594959818736,6.412079937583147,20449,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\100.png,Shepherd's Purse,100.png,85,85,76.18546712802768,64.73065743944636,43.140484429065744,61.35220299884659,2.2772041893464112,7225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\108.png,Shepherd's Purse,108.png,63,63,90.72260015117158,81.48677248677248,59.232804232804234,77.14739229024943,1.2254168053186925,3969,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\90.png,Shepherd's Purse,90.png,893,893,95.64827593990337,88.71309011610774,61.65138961864646,82.00425189155253,295.1688080427669,797449,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\83.png,Shepherd's Purse,83.png,390,390,77.46195923734385,69.80614069690992,38.1284681130835,61.79885601577909,43.29122193604772,152100,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\79.png,Shepherd's Purse,79.png,354,354,76.43750997478375,66.8548070477832,38.820326215327654,60.70421441263153,41.36893031032346,125316,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\61.png,Shepherd's Purse,61.png,266,266,73.7263694951665,67.07000113064616,40.92625360393465,60.57420807658243,19.28482164661112,70756,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\122.png,Shepherd's Purse,122.png,159,159,81.95494640243662,73.48712471816779,43.421739646374746,66.28793692232638,8.378993535128554,25281,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\254.png,Shepherd's Purse,254.png,133,133,80.1071287240658,70.62219458420488,41.5991294024535,64.10948423690807,5.298795634119373,17689,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\185.png,Shepherd's Purse,185.png,662,662,78.69163753525433,77.08479294639515,48.669225363039764,68.14855194822975,144.2434291619214,438244,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\267.png,Shepherd's Purse,267.png,230,230,74.01421550094518,63.99030245746692,41.09803402646503,59.70085066162571,16.518658414643017,52900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\133.png,Shepherd's Purse,133.png,135,135,86.92768175582991,74.4159122085048,45.46534979423868,68.93631458619113,5.065172183136706,18225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\20.png,Shepherd's Purse,20.png,149,149,65.79505427683438,57.696274942570156,36.676861402639524,53.389396874014686,7.332692194291582,22201,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\37.png,Shepherd's Purse,37.png,160,160,86.2728125,79.2948828125,50.2284375,71.93204427083333,9.128356951741535,25600,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\198.png,Shepherd's Purse,198.png,76,76,77.0207756232687,61.50969529085872,38.92797783933518,59.1528162511542,1.9029611886149962,5776,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\17.png,Shepherd's Purse,17.png,74,74,80.09422936449964,68.18206720233748,46.16837107377648,64.81488921353787,2.282628407425007,5476,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\221.png,Shepherd's Purse,221.png,245,245,86.75295293627656,77.45039566847147,48.247113702623906,70.81682076912398,21.659049042171322,60025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\166.png,Shepherd's Purse,166.png,264,264,82.60271751606979,75.90019513314968,49.713010789715334,69.40530781297826,27.079063404167638,69696,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\167.png,Shepherd's Purse,167.png,380,380,74.13018698060942,74.09766620498615,55.95032548476454,68.05939289012004,51.07026012566058,144400,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\194.png,Shepherd's Purse,194.png,76,76,75.44390581717451,59.67763157894737,39.22558864265928,58.11570867959372,1.74091064771472,5776,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\261.png,Shepherd's Purse,261.png,252,252,65.88099962207104,60.50211010330058,40.53475371630134,55.639287813890995,21.52975007787966,63504,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\124.png,Shepherd's Purse,124.png,169,169,86.06477364237946,77.15685725289731,46.91236301249956,70.04466463592544,9.919868387042882,28561,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\276.png,Shepherd's Purse,276.png,1264,1264,87.15587445922128,75.96187259653901,49.51650126181702,70.87808277252576,505.9344564736886,1597696,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\182.png,Shepherd's Purse,182.png,682,682,74.1977773668957,72.09776532709557,48.38270869703563,64.89275046367564,150.68618755922842,465124,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\5.png,Shepherd's Purse,5.png,94,94,74.02387958352196,64.81620642824808,43.50928021729289,60.78312207635431,2.8606516616875686,8836,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\119.png,Shepherd's Purse,119.png,97,97,84.78446168562014,73.67966840259326,42.87469444149219,67.11294150990186,2.416980374130164,9409,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\15.png,Shepherd's Purse,15.png,96,96,79.40017361111111,68.47905815972223,46.186197916666664,64.6884765625,2.9188791214822793,9216,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\97.png,Shepherd's Purse,97.png,63,63,78.39329805996472,66.18846056941295,45.45301083396321,63.34492315444697,1.3099477230783017,3969,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\84.png,Shepherd's Purse,84.png,484,484,84.44004422512124,74.60803138446828,45.260330578512395,68.10280206270063,80.7379197699949,234256,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\250.png,Shepherd's Purse,250.png,121,121,60.17676388224848,56.29301277235162,37.84297520661157,51.437583953737224,6.651914477773064,14641,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\259.png,Shepherd's Purse,259.png,181,181,81.30328744543817,70.6587405756845,42.32373859161808,64.76192220424691,9.608372455559707,32761,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\51.png,Shepherd's Purse,51.png,335,335,81.07665849855202,71.35169525506794,45.527511695255065,65.98528848295834,35.714287093204966,112225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\134.png,Shepherd's Purse,134.png,122,122,86.88054286482128,82.37711636656813,51.84909970438054,73.70225297858998,4.586066843135646,14884,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\231.png,Shepherd's Purse,231.png,473,473,75.2532125920198,67.13894488421259,37.39559467033777,59.92925071552339,63.737587842160174,223729,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\125.png,Shepherd's Purse,125.png,150,150,73.17017777777778,68.07106666666667,41.25982222222222,60.833688888888894,8.82844294439356,22500,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\76.png,Shepherd's Purse,76.png,490,490,86.12429820907956,81.24057892544774,59.42670970428988,75.59719561293906,87.17515425809812,240100,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\14.png,Shepherd's Purse,14.png,100,100,66.2096,55.815,38.045,53.356533333333324,3.147790901929244,10000,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\153.png,Shepherd's Purse,153.png,233,233,80.29499530291588,72.58137007496914,48.3930262115714,67.08979719648546,18.677288308623538,54289,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\245.png,Shepherd's Purse,245.png,97,97,79.18376022956744,67.65139759804443,45.73992985439473,64.1916958940022,2.768479217231656,9409,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\265.png,Shepherd's Purse,265.png,305,305,67.42440204246171,67.05119054017737,52.03235689330825,62.16931649198244,38.902728978501635,93025,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\42.png,Shepherd's Purse,42.png,173,173,78.74686758662168,68.31521266998563,41.64345617962511,62.90184547874414,8.255410297601072,29929,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\85.png,Shepherd's Purse,85.png,430,430,77.86678745267712,69.5526014061655,40.441568415359654,62.62031909140075,60.702188605074284,184900,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\160.png,Shepherd's Purse,160.png,261,261,83.53921698154754,77.60802102141777,51.70749108204519,70.95157636167016,22.817552241384092,68121,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\195.png,Shepherd's Purse,195.png,135,135,81.24049382716049,69.88510288065844,45.94545953360768,65.69035208047553,5.489061659142205,18225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\138.png,Shepherd's Purse,138.png,224,224,84.96316964285714,75.37832828443878,48.383430325255105,69.57497608418367,18.247467761565176,50176,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\7.png,Shepherd's Purse,7.png,68,68,67.20653114186851,57.64705882352941,38.37781141868512,54.41046712802768,1.3895867194109948,4624,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\174.png,Shepherd's Purse,174.png,435,435,80.38229092350376,71.56315497423702,42.06741181133571,64.67095256969218,59.4994321463979,189225,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\91.png,Shepherd's Purse,91.png,746,746,76.27070201036449,71.93886429141301,36.969120384678966,61.72622889548549,180.83455263391156,556516,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\57.png,Shepherd's Purse,57.png,290,290,87.35866825208086,77.93831153388822,48.38023781212842,71.22573919936583,26.66776020221089,84100,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\104.png,Shepherd's Purse,104.png,66,66,85.51446280991736,70.78558310376492,45.186179981634524,67.16207529843894,1.2500623331793264,4356,square
C:\Users\charl\OneDrive\Documents\Formation\Datascientest\Projet\Dataset\Shepherd's Purse\113.png,Shepherd's Purse,113.png,134,134,78.94737135219425,72.20550233905101,41.79744932056137,64.31677433726888,5.800203446848716,17956,square
